Twitter Query: #NiUnaMenos lang:es -filter:retweets -filter:replies,,,,,,,,,,,User Details,,,,,,,,,
Date,Screen Name,Full Name,Tweet Text,Tweet ID,Link(s),Media,Location,Retweets,Favorites,App,Followers,Follows,Listed,Verfied,User Since,Location,Bio,Website,Timezone,Profile Image
2/10/2019,@ElBigDataMx,El Big Data MX,#ChecaEsto | La PGJ investiga 38 casos de secuestros ‘cálmate mi amor’ y acoso sexual en el Metro -->  #NiUnaMenos #VivasNosQueremos,1094601883312893952,http://bit.ly/2TGpT8A,https://pbs.twimg.com/media/DzAu225VsAEaopB.jpg,,1,1,TweetDeck,31269,9840,295,,10/12/2014,"México, DF","Periodismo de investigación. Reportamos sobre la #CDMX, medio ambiente, movilidad y la información más relevante de México... Vive la experiencia de informarte.",http://www.elbigdata.mx,,View
2/10/2019,@SentidosCr,SentidosCreativos,#NiUnaMenos #NiUnoMenos #TodosJuntos podemos hacer un #México y un #Colima más seguro. Porque la seguridad es cosa de todos y para todos #SigueElProtocolo #Comparte #Actúa,1094601565191659520,,https://pbs.twimg.com/media/DzDOT_3VAAA9Pfd.jpg,,0,0,Twitter for iPhone,189,649,5,,3/3/2014,México,"Unimos talentos, maximizamos inversiones, construimos relaciones, cristalizamos ideas, imprimimos sueños, creamos imágenes, marcamos la diferencia.",http://www.sentidoscreativos.com,,View
2/10/2019,@SentidosCr,SentidosCreativos,"Es momento de poner un alto ✋🏻 a la violencia #NiUnaMás #NiUnoMenos #EstamosJuntos en donde buscamos brindar apoyo si te sientes vulnerable o en peligro y estás cerca de nosotros no dudes en acercarte, te ayudaremos a llegar a casa con BIEN #NiUnaMenos #NiUnoMenos #EstamosJuntos",1094601254125240320,,https://pbs.twimg.com/media/DzDOCHAVYAA1F0X.jpg,,0,0,Twitter for iPhone,189,649,5,,3/3/2014,México,"Unimos talentos, maximizamos inversiones, construimos relaciones, cristalizamos ideas, imprimimos sueños, creamos imágenes, marcamos la diferencia.",http://www.sentidoscreativos.com,,View
2/10/2019,@Frogsiiita,👣💜Frogsiiita 🐾💜,"Mujeres relatan casos de intento de secuestro en Mixcoac, cerca del Metro #Cuidado #mixcoac #NiUnaMenos",1094600463817805824,https://www.chilango.com/noticias/reportajes/casos-intento-de-secuestro-en-mixcoac/,,,0,0,Twitter for iPhone,1531,1954,28,,1/15/2010,México D.F.,"Ahora entiendo que el dolor del alma nunca desaparecerá, pero lucharé por lograr ser FELIZ!...aunque por ahora la tristeza habite en Mi... ❤",,,View
2/10/2019,@LuliiCirigliano,VLA,Harta de encontrar estos comentarios ante hechos tan graves. #NiUnaMenos #MiraComoNosPonemos,1094597648089255936,,,,0,0,Twitter for Android,257,59,1,,1/30/2013,,"Bailamos como marionetas, Balanceandonos a la sinfonia de la destruccion",,,View
2/10/2019,@adrianadesala,Adriana De Jesús Salamán,"Ella estuvo nueve años en una relación abusiva. Ahora, ell sabe que no es su culpa. Ahora, ya fuera de esa pesadilla y en proceso de recuperarse, decidió contar su historia para no verla repetida #NiUnaMás #NiUnaMenos",1094594491678449665,https://www.noticel.com/vida/de-una-relacion-abusiva-a-la-recuperacion/962085295,,,0,1,Twitter for iPhone,3648,904,119,,3/9/2009,Puerto Rico🇵🇷,Periodista/Journalist @NotiCel | Jerezana. Tweets in Spanish & English. Vocal en la Asppro. Consígueme/Reach me at adejesus@noticel.com,https://www.facebook.com/adrianadesala1,,View
2/10/2019,@solevinueza,Soledad Vinueza,#NiUnaPersonaMenos #Niunamenos super importante usar la tecnología que tenemos a mano. Está desde el 2017 y simplemente no lo sabía! @_NoEstasSola_ @MujeresConVozs @DesafioDerechos @pametroya @martharoldos,1094592939601334272,,https://pbs.twimg.com/media/DzDGAEaWoAMA7U3.jpg,,0,2,Twitter Web Client,108,249,8,,2/22/2011,"Quito, Ecuador","Quiteña de corazón, orgullosamente Ecuatoriana.",,,View
2/10/2019,@Corre_huerfanos,Carrera Solidaria Huérfanos,"Otro año más la #carrerasolidariahuerfanxs ha sido un éxito y es gracias a todxs lxs que venís a correr, pasear, reír y disfrutar con nosotrxs. ¡Muchas gracias por todo vuestro apoyo! ¡@Reale_Seguros, @paradores gracias! #contralaviolenciadegenero #PorEllas #NiUnaMenos",1094590600014368769,,,,12,40,Twitter for iPad,337,1335,9,,1/12/2018,"Madrid, Comunidad de Madrid","Fondo de Becas Fiscal Soledad Cazorla Prieto, un proyecto para el apoyo educativo y psicológico de l@s huérfan@s como consecuencia de la Violencia de Género.",http://www.carrerasolidariahuerfanos.com,,View
2/10/2019,@lucia2276,Lucía Placencia,"Hasta cuando #NiUnaMenos RT @fabriciovelav: ""Amelia"" se llamaba la última víctima de femicidio en Ecuador. Ocurrió en Pisulí, norte de Quito, en media calle y, otra vez, grabado por alguien con su celular. Dejó 4 hijos en la orfandad, tenía boleta de auxilio y se había separado de su pareja en diciembre... Sin palabras!",1094590399614803969,https://twitter.com/fabriciovelav/status/1094229656201543680,,,0,0,Twitter Web App,397,1587,2,,11/30/2012,Loja-Ecuador,". No hay peor diligencia ,de la que no se haya hecho",,,View
2/10/2019,@MayraXalapa,Mayra Ledesma Arronte,"Tal cual! Excelente descripción del uso de argumentos para minimizar la violencia contra las mujeres. El lenguaje es cultura, lo que no se nombra, no existe. #NiUnaMenos RT @Miguel__Lorente: Al machismo no le gusta la expresión “por el hecho de ser mujer”, pues significa que le ocurre a millones de mujeres no es un problema particular sino consecuencia de la cultura machista que crea el marco para que luego todo suceda en contextos personales",1094589417757364224,"https://twitter.com/Miguel__Lorente/status/1094571284544081920
https://miguelorenteautopsia.wordpress.com/2019/02/10/por-el-hecho-de-ser-hombre/",,,0,3,Twitter for Android,449,1454,3,,6/15/2012,"Xalapa, Veracruz, México","Antropóloga, profesora U.V.",,,👤
2/10/2019,@solevinueza,Soledad Vinueza,#NiUnaPersonaMenos #Niunamenos super importante usar la tecnología que tenemos a mano. Está desde el 2017 y simplemente no lo sabía!,1094584659445465089,,https://pbs.twimg.com/media/DzC-8MSXgAAcY2C.jpg,,3,2,Twitter for Android,108,249,8,,2/22/2011,"Quito, Ecuador","Quiteña de corazón, orgullosamente Ecuatoriana.",,,View
2/10/2019,@besodevlinder,Beso de Mariposa,Es una pandemia mundial y ya no estamos dispuestas a morir en silencio. #NousToutes #NiUnaMenos RT @efFRONTees: 20 féminicides en moins de 40 jours. Y en a marre : NOUS NE VOULONS PLUS MOURIR ! #NousToutes @Nous_Toutes,1094569818680971266,https://twitter.com/efFRONTees/status/1094320939049861120,pic.twitter.com/HpzqD9YM8z,,2,1,Twitter Web Client,791,797,1,,3/31/2018,,"❤️Rubia natural, no tonta de bote. Soy lo que soy, no lo que tu piensas o te gustaría que fuese. No soporto a quien dice que las cosas no se pueden cambiar 🐱",,,View
2/10/2019,@tiagozorrilla,Santiago Gómez-Zorrilla,"Pasará inadvertido seguro, pero antes de la manifestación de #Colón, pasó por allí esta misma mañana la carrera @Corre_huerfanos en favor de los huérfanos por culpa de la violencia de género,que obviamente existe, mata a mujeres y provoca huérfanos #NiUnaMenos #NiUnaMás #YoNoVoy",1094564641391419394,,,,2,3,Twitter for Android,374,447,14,,1/16/2012,,Periodista en aguas fronterizas http://www.elperropaco.wordpress.com,,,View
2/10/2019,@frasesfunestas,Patricia Ramirez,"“Es genial poder bailar sin que nadie te esté mirando con morbo”, una amiga esta noche mientras bailabamos merengue en un bar gay... #Genero #LaCalleYLaNocheTambienSonNuestras #NiUnaMenos #VivasNosQueremos",1094561038564016128,,,,0,0,Twitter for iPhone,498,511,12,,2/9/2011,MÉXICO,Ciudadana participativa. Comunicologa por vocación. Colaboradora en @myBlueMag @caribemp e @identidadesmex 😉Tuiteando desde Querétaro.,http://frasesfunestas.com,,View
2/10/2019,@UJCEMecoAlcala,UJCE Meco-Alcalá,"#AlcaláDeHenares en pie de lucha contra la violencia machista. Porque no es una caso aislado, se llama patriarcado. Grande el movimiento feminista alcalaíno. Porque frente a la violencia patriarcal, elegimos autodefensa feminista. @HuelgaFemAlcala @circefeminista #NiUnaMenos",1094558891390746624,,https://pbs.twimg.com/media/DzCnZQNXgAAXS1o.jpg,,7,6,Twitter for Android,1407,1065,12,,12/3/2011,Alcalá de Henares,Colectivo Marcos Ana. La Juventud Comunista en el Este del Corredor del Henares (Alcalá H. y alrededores). Comunistas alcalaínxs en la lucha.,http://jccorredoreste.blogspot.com.es/,,View
2/10/2019,@DiDavilaG,Diana Dávila Gordillo,"El marido pregunta sobre el placer femenino y el machismo. Le pedí que se siente y procedí a iniciar mi #tedtalk sobre educación sexual, deseo, placer y la forma en que el machismo nos silencia #SeVaACaer #cambiandoalmundo #niunamenos",1094557217683095553,,,,0,1,Twitter for iPhone,150,309,2,,1/16/2014,,"#polisci PhD Candidate Leiden University|Former Diplomat| Political parties, ethnic parties, party-voter linkages, and party success in Ecuador/Latin America",,,View
2/10/2019,@SomosAlcala,Somos Alcalá,Mientras algunos quieren resucitar la España del odio nosotras nos concentramos en la Plaza de Cervantes contra el brutal asesinato machista de una mujer de 22 años en Alcalá. Esperamos que el #8M PP y Cs traigan autobuses de toda España llenos de mujeres que griten #NiUnaMenos,1094557068672012289,,https://pbs.twimg.com/media/DzCl09pXgAAA37G.jpg,,7,13,Twitter for Android,1910,765,45,,1/13/2015,Alcalá de Henares,Construyendo la alternativa municipal que Alcalá necesita. ¡Participa! Contacto: info@somosalcala.info http://telegram.me/GMSomosAlcala http://facebook.com/SomosAlcala,http://somosalcala.info,,View
2/10/2019,@PodemosAdH,Podemos Alcalá de Henares,Denunciamos el brutal asesinato machista de una mujer de 22 años y cualquier tipo de violencia machista. #StopViolenciaMachista #NiUnaMenos #NiUnaMas,1094555703786852352,,https://pbs.twimg.com/media/DzCkmPLXQAAvPtx.jpg,,7,7,Twitter for Android,300,702,1,,7/4/2018,"Alcalá de Henares, España",Pagina Oficial de Podemos Alcalá de Henares,,,View
2/10/2019,@paulatbx_,paula 🔥,"Ayer me pasaron este noticia, yo a esta chica la conocía, fuimos a clase juntas, hablamos y nos reímos, no fuimos cercanas pero yo la conocía, a día de hoy ella ya no está con nosotras porque el hombre de la foto así lo decidió, solo quería decir #NiUnaMenos",1094554331993522177,,https://pbs.twimg.com/media/DzCjW0CX4AAUIkk.jpg,,9,9,Twitter for Android,621,580,9,,8/30/2012,[colombia/españa],a girl should be two things: who and what she wants. ♀ 💙💜💖,https://instagram.com/paulatbx_/,,View
2/10/2019,@CidegMP,Montserrat Pallarès,"No falla‼️ #MachismoMata #NiUnaMenos @imuntan @MesqDones @gisb_sus @Delfindeazul @CGLores @carme_carmona RT @Miguel__Lorente: No falla, cada vez que un hombre asesina a una mujer los machistas saltan con sus ataques y sus argumentos para desviar la atención de la violencia del machismo que ellos intentan ocultar... @UGR_Igualdad",1094553974273961984,https://twitter.com/miguel__lorente/status/1094288026161872896,,,0,2,Twitter for iPhone,1894,2940,75,,3/3/2014,,"Cantaire.Presidenta Natura i Salut.Presid COCEMFE Bcn Ciutats,justícia,Bicicleta•Cullera•Dona Coord.Xarxa Inal.Dones Metropolis2011/16.Coord Red Ciud x Biciclet",http://www.ciudadesporlabicicleta.org,,View
2/10/2019,@NoMasPreAlcala,No Más Precariedad Alcalá,"En #AlcaláDeHenares hoy, #10DeFebrero en la #PlazaDeCervantes, a las #12Horas denunciaremos el brutal asesinato machista de una mujer de 22 años y cualquier tipo de violencia machista. #StopViolenciaMachista #NiUnaMenos #NiUnaMas",1094531359660494848,,https://pbs.twimg.com/media/DzCOaWmWoAATnB1.jpg,,4,2,Twitter Web Client,122,181,0,,2/8/2018,"Alcalá de Henares, España",,,,View
2/10/2019,@mtregueira,Teresa Regueira,"Levas razón, estamos fartas! Moi FARTAS! #NiUnaMenos RT @anabeldn: Esta intervención es digna de ser aplaudida por toda la Cámara. Y con fuerza. Concierne a todos los seres humanos",1094530359973347329,"https://twitter.com/anabeldn/status/1093886654803333122
https://twitter.com/gabrielrufian/status/1093529476233940992",,,0,0,Twitter for iPad,153,666,25,,4/6/2013,A Coruña,Maestra. Gestor de RRHH. Los sabios hablan xq tienen algo que decir. Los tontos hablan xq tienen que decir algo. Platón,,,View
2/10/2019,@RadioDiscapacid,Radio Discapacidad Net23/RadioDiscapacid,"Cita ineludible en #AlcaláDeHenares contra las violencias machistas Hoy #Domingo10DeFebrero, a las #12h en #PlazaDeCervantes. #StopViolenciaMachista #NiUnaMás #NiUnaMenos Pensionistas Complutenses condenamos la violencia machista  Cita ineludible en #Alc…",1094528521559515137,,https://pbs.twimg.com/media/DzCLxeZXgAEnmkv.jpg,,0,1,IFTTT,5763,3732,107,,10/21/2012,,"Radio Discapacidad.Net23, surgido hace varios años, para dar voz a aquellas personas, que desean darsea conocer, levantar su voz y hablar de sus problemas",https://radiodiscapacidad.blogspot.com,,View
2/10/2019,@PenComplutenses,Pensionistas Complutenses,"Cita ineludible en #AlcaláDeHenares contra las violencias machistas Hoy #Domingo10DeFebrero, a las #12h en #PlazaDeCervantes. #StopViolenciaMachista #NiUnaMás #NiUnaMenos Pensionistas Complutenses condenamos la violencia machista",1094528405482233856,,https://pbs.twimg.com/media/DzCLxeZXgAEnmkv.jpg,,3,3,Twitter Web Client,278,393,2,,4/9/2018,,,,,View
2/10/2019,@RobertGallardoP,Roberto Gallardo,"Mujeres #NiUnaMenos, putos #OrgulloGay, negros #BlackLivesMatter y americanistas #ÓdiameMás se autoperciben como vulnerables porque creen tener más problemas que los no vulnerables, pero son INCAPACES DE SOLUCIONARLOS POR ELLOS MISMOS y esperan que un tercero lo haga.",1094522189230075905,,,,0,0,Twitter for iPhone,342,992,117,,11/1/2011,Mexico City and London,"Accountant & MBA. Love languages, traveling, arguing, freedom, music, poetry, laughing, history, golf, Buddhism & truth. Can't stand feminists & stubborn fools.",,,View
2/10/2019,@charozanabria,Rosario Zanabria Gut,Caminaba por mi izquierda para no dejar de rozarme el corazon. Chris Pueyo/VersosAlPaso.es #Madrid #Diversidad #Migración #Ciudadania #NiUnaMenos #BuenGobierno,1094516553830359040,,,,0,0,Twitter Web App,1151,2399,45,,5/28/2011,España,"Politologa, activista defensora DDHH, políticas de igualdad y no discriminación; migraciones internacionales y cultura de paz. NetWorkWoman /ARI / CIS migrantes",http://www.networkwoman.org,,View
2/10/2019,@barrileto2,barrileto2 💚,Necesito hablar con algún verdadero expert@ en violencia contra la mujer. #ViolenciaMachista #ViolenciaDeGenero #NiUnaMenos Tengo una amiga en serios problemas.,1094512764809347072,,,,0,0,Twitter for Android,8,91,0,,12/8/2018,Rusia,Recargado,,,View
2/10/2019,@YepizCarmen,Carmen yepiz,"#mujer #niunamenos #appelbees applebeesmex en Sonora, Mexico",1094511731953537024,https://www.instagram.com/p/BtscKxIBH7z/?utm_source=ig_twitter_share&igshid=231o7k9336mo,,#ERROR!,0,0,Instagram,63,352,0,,8/9/2014,sonora,facebook carmen yepiz instagram Yepiz carmen youtube Carmen yepiz fan page locutora Carmen yepiz koyote promotions hermosillo,,,View
2/10/2019,@GuadaaOrtiz,💫,No les pasa que escuchar 'su florcita' en el boliche y casi ponerte a llorar porque cada 28hs esa canción se repite... #NiUnaMenos,1094508348714745856,,,,2,0,Twitter Web App,312,492,1,,3/9/2010,Rio Grande-TDF,"Docente Educ Especial💕 Inconstancia, Inconsciencia y Lealtad! 23♥ Típicamente pueblerina soy un arte medio raro, chubasquera por naturaleza- River de mi ALMA❤",http://guadaaortiz.tumblr.com/,,View
2/10/2019,@respuestamich,Respuesta,CONVOCAN ESTUDIANTES A MARCHAR CONTRA VIOLENCIA EN MORELIA #NIUNAMENOS,1094506849322188800,http://tinyurl.com/y53euq6d,https://pbs.twimg.com/media/DzB4LdhVsAcqbjZ.jpg,,0,0,tweeter2014,2641,1889,55,,1/13/2011,"Morelia, Michoacán de Ocampo",Noticiero multimedios más completo de Michoacán,http://www.respuesta.com.mx,,View
2/10/2019,@respuestamich,Respuesta,CONVOCAN ESTUDIANTES A MARCHAR CONTRA VIOLENCIA EN MORELIA #NIUNAMENOS,1094506846814007296,http://tinyurl.com/y3qj7nlu,https://pbs.twimg.com/media/DzB4LUKUUAAJeIr.jpg,,0,0,tweeter2014,2641,1889,55,,1/13/2011,"Morelia, Michoacán de Ocampo",Noticiero multimedios más completo de Michoacán,http://www.respuesta.com.mx,,View
2/10/2019,@ElBigDataMx,El Big Data MX,#NiUnaMenos | Joven desaparece en Metro Ermita; sus familiares la buscan (+VIDEO) --->,1094506253915688960,http://bit.ly/2WSm6qY,https://pbs.twimg.com/media/DzAtOUTUYAApLI2.jpg,,4,6,TweetDeck,31269,9840,295,,10/12/2014,"México, DF","Periodismo de investigación. Reportamos sobre la #CDMX, medio ambiente, movilidad y la información más relevante de México... Vive la experiencia de informarte.",http://www.elbigdata.mx,,View
2/9/2019,@isitolopez,Israel López Moreno,Totalmente apoyo #NiUnaMenos #YoSiMeMeto RT @Ferchschoumar: #yosimemeto en algo podremos ayudar....,1094493056995332096,"https://twitter.com/ferchschoumar/status/1094489146041589761
https://twitter.com/DraAleMont/status/1094254774764085251",,,0,1,Twitter for iPhone,284,387,1,,4/9/2010,,Ing. Industrial...Administrador.... Abierto y extrovertido...orgullosamente chilango,,,View
2/9/2019,@al_pingo,AlShePingo,Con esta función que tiene el celular podes poner un audio o mensaje para el dia que estés en riesgo le mande ese mensaje a las personas que elijas #NiUnaMenos,1094491688972795905,,https://pbs.twimg.com/media/DzBqWpSXgAA1DsA.jpg,,1,1,Twitter for Android,0,105,0,,2/9/2019,,subo memes roba2 ajaj,,,View
2/9/2019,@AnniaGomezNL,Annia Gómez🇲🇽,⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀⠀⠀ Seré breve: #NiUnaMenos ⠀⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀,1094488431185588226,,,,7,14,Twitter for iPhone,3908,2521,78,,11/20/2009,México,Diputada Federal por Mayoría • LXIV Legislatura,http://anniagomez.mx,,View
2/9/2019,@retioDF,retioDF,Urge poner atención a esto #niunamenos —Pattlem,1094478331632734209,https://ret.io/report/87041764,,,0,0,RET.IO Publishers,102492,1,1212,,6/8/2011,"Distrito Federal, México.","Una liga de ciudadanos haciendo periodismo de calle con Twitter. Los reporteros somos todos, colabora poniendo @retioDF",http://ret.io/mx/DF/,,View
2/9/2019,@Pattlem,Pattlem,"URGE poner atención a esto @Claudiashein @lopezobrador_ #NiUnaMenos RT @frojimx: #ColumnaRota | Fernanda, un feminicidio solapado por las autoridades de la CDMX / @Fridaguerrera",1094478202901274624,"https://twitter.com/frojimx/status/1093524901158445056
https://bit.ly/2WNmmre",https://pbs.twimg.com/media/Dyz7GP0UYAABCzX.jpg,,1,0,Twitter for Android,2160,370,72,,6/11/2009,Caótica CDMX ,"Víctima y complice del cosmos. Diseño, vivo y opino.",http://detodossaboresycolores.blogspot.com/,,View
2/9/2019,@dre97647880,@DANTE,"EN EL DIA DEL SÁBADO, NO VI TODAVÍA, SOLIDARIDAD CON, UNA CANTANTE COMO @AngelaLeivaOk ,CON LOS PROGRAMA DE . MÚSICA, TROPICAL,DEL DIA D LA FECHA. CONTRA LA VIOLENCIA D GENERO. Q ESTA SUFRIENDO @AngelaLeivaOk,RARO NO? PORQUE SERÁ? #NiUnaMenos",1094474358997876736,,https://pbs.twimg.com/media/DzBan6bX4AUI1dl.jpg,,0,0,Twitter for Android,57,64,0,,1/28/2019,"Lomas de Zamora, Argentina","PERÓN, EVITA, NÉSTOR K Y CFK. SIEMPRE DEL LADO DEL TRABABADOR. LOS MEJORES POLÍTICOS, D LA ✌✌🇦🇷 ME FUI D TWITTER HACE AÑOS CON20 K PERO REGRESE HLVS ✌✌ 🇦🇷.",,,View
2/9/2019,@solsoto23,Solach,"Ayer un policía intentó violar a una chica en Chilpancingo (ahí vivo) y lo dejaron ir, por que solo fue intento y no hubo violación, ¿NETAAAAAA?, estoy hasta la madre de tanto machismo y corrupción. #NiUnaMás #NiUnaMenos",1094473835699752960,,,,0,0,Twitter for iPhone,30,181,0,,6/30/2018,Chilpancingo de los Bravo,🌕• • oº • ) O ø o •,,,View
2/9/2019,@Fistme_oniichan,Guiomar Garcia,la chica que desapareció donde estará? donde quedo? se desvaneció en un recuerdo en el invierno y jamas volvió #lyrics #NiUnaMenos #originalsong,1094472754693255170,,,,0,0,Twitter Web Client,31,181,0,,4/22/2018,"Boca del Río, Veracruz de Igna",Guio/capsakou /I draw things and basically I'm a nerd 🇲🇽 / Artist/ Graphic designer/ Photographer/Musician/ 23/English/Japanese/Spanish/ 💌capsakou@gmail.com,,,View
2/9/2019,@MxrSxlxnder,Copo de nieve #0❄️,"Se me hace súper bonito que las empresas se unan y apoyen #NiUnaMenos y sé que cualquier persona o empresa, incluso sin esos carteles, ayudaría en caso de necesidad... me gusta pensarlo.",1094471601159061506,,,,0,4,Twitter for Android,2141,1161,9,,7/31/2013,Sonora,La mayoría de lo que digo es pura pendejada || No soy linda pero tengo memes || 🦄,,,View
2/9/2019,@Florlizh,Flor Hdz. Chavez,"¿Por qué la justicia se ve tan lejana? La sociedad cada vez más activa en busca de la justicia #BastaDeImpunidad #NiUnaMenos RT @cirivaco1: Acusan de feminicidio a priista, por medio de espectaculares piden justicia en Oaxaca  vía @RegeneracionMx",1094467182044401664,"https://twitter.com/cirivaco1/status/1094401946847506432
https://regeneracion.mx/acusan-de-feminicidio-a-priista-por-medio-de-espectaculares-piden-justicia-en-oaxaca/",,,0,1,Twitter for Android,489,729,0,,4/20/2015,"Zacatecas, México",Orgullosamente hecha en México 🇲🇽 En pro de la justicia y el bien común. Mi pasión los impuestos 📔💻,,,View
2/9/2019,@BajoPalabraGro,Bajo Palabra,#Culiacán | El feminicidio se registró en la salida sur de la ciudad; la víctima no ha sido identificada | #México #ViolenciaDeGénero #NiUnaMenos,1094466244185608192,https://bajopalabra.com.mx/asesinan-a-mujer-en-hotel-de-culiacan,,,0,0,Twitter Web Client,2400,2479,146,,4/17/2015,"México, Acapulco de Juárez","Las noticias de Guerrero, México y el mundo al momento. Un medio de la sociedad civil. 📰",http://bajopalabra.com.mx,,View
2/9/2019,@ElBigDataMx,El Big Data MX,#ChecaEsto | La PGJ investiga 38 casos de secuestros ‘cálmate mi amor’ y acoso sexual en el Metro -->  #NiUnaMenos #VivasNosQueremos,1094465987867541504,http://bit.ly/2TGpT8A,https://pbs.twimg.com/media/DzAqW_FVsAAbC1O.jpg,,4,6,TweetDeck,31269,9840,295,,10/12/2014,"México, DF","Periodismo de investigación. Reportamos sobre la #CDMX, medio ambiente, movilidad y la información más relevante de México... Vive la experiencia de informarte.",http://www.elbigdata.mx,,View
2/9/2019,@Jossefain,Jossefain.,A veces siento que el tener carro propio es ya una prioridad hoy en día como mujer. ¿Qué le ha pasado a este mundo para que incluso en un transporte público corras el riesgo de perder la vida o ser agredida?😓😪 #NiUnaMenos,1094465440540168192,,,,0,3,Twitter for iPhone,889,500,6,,8/20/2011,Pachuca de Soto; Hidalgo,Novia de Andy Mendoza 🐼 MX || 20 || NURSE Snap: Josselinch IG: Joosjoss,,,View
2/9/2019,@EmiliaBallest17,Emilia Ballesteros,Somos culpables De luchar por la igualdad De alzar nuestra voz De ser feministas De liderar una lucha de 3 siglos De conseguir el voto De acceder a la educación De decidir por nuestros cuerpos De haber llegado a todas partes De romper el silencio De ser mujeres #NiUnaMenos,1094462025613365250,,,,0,1,Twitter for Android,27,96,0,,12/13/2018,,🏳️‍🌈✊💚 feminista -- siempre amé la libertad -- ⚽☀️🐕🖌️,,,View
2/9/2019,@DaaayVillalba,Daay💚,La mejor murga la del Hornero con su pancarta de #NiUnaMenos💜💚,1094458703611346945,,,,5,9,Twitter for Android,795,612,1,,10/25/2013,"Marcos Paz, Argentina",18/01/15 - 03/08/18 Escorpiana♏ ~20 años ~ UNM📚Licenciatura en Administración~ Danza Clásica 👠 ~Mandataria del automotor🚘,,,View
2/9/2019,@MerynBlanca,Meryn♡Blanca,No tienes ningún derecho #NoAlAcoso #NiUnaMenos,1094454041525006337,,https://pbs.twimg.com/media/DzBIJfJXgAAr90W.jpg,,0,0,Twitter for iPhone,609,581,12,,4/7/2010,Puerto Ordaz - Venezuela,Ingeniero Industrial • Creo en Dios sobre todas las cosas♡• Emproista SOY ✞ •,,,View
2/9/2019,@MerynBlanca,Meryn♡Blanca,Así entonces debemos andar???? #NoAlAcoso #NiUnaMenos,1094453168178712576,,https://pbs.twimg.com/media/DzBHWd4W0AAwixk.jpg,,1,0,Twitter for iPhone,609,581,12,,4/7/2010,Puerto Ordaz - Venezuela,Ingeniero Industrial • Creo en Dios sobre todas las cosas♡• Emproista SOY ✞ •,,,View
2/9/2019,@wildest_firefly,Cisne Negro 💚,"Hombres: ... ... ... ... Alguien: Hay muchos testimonios de mujeres con abusos sexuales, creemos el #MeToo Hombres: ME HAN PASADO COSAS, USARÉ EL #Metoo Alguien: Hay muchos feminicidios, creemos el #NiUnaMenos Hombres: TODA LA GENTE SUFRE #NadieMenos",1094450450814779392,,,,7,33,Twitter Web Client,4210,3783,3,,11/1/2017,,"Soy la bruja que mordió el fruto prohibido que nos dio la serpiente, y trajo la desgracia a la humanidad.",,,View
2/9/2019,@ConlatildeenlaA,Douglas Sánchez,Impactante ⁦@avon_ca⁩ #NiUnaMenos,1094447744775872512,https://www.instagram.com/p/BtrvgKxADBF/?utm_source=ig_share_sheet&igshid=1m0mosi7mhzwo,,,1,7,Twitter for iPhone,7922,977,30,,10/2/2011,"San Jose, Costa Rica ",Ciudadano (cuenta personal),,,View
2/9/2019,@Gabyfdzl,Ginger🌪,"Si apoyas a movimientos como #NoEstasSola #NiUnaMenos y alguien les pide ayuda, brindenla pero ustedes tampoco se expongan, sobre todo no se mueven de lugar, mejor llamen a emergencias, a un familiar de quién se acercó con ustedes, pidan un Uber, un taxi, etc.",1094447620100157440,,,,0,0,Twitter for Android,206,399,0,,5/14/2013,"San Luis Potosí, México",,,,View
2/9/2019,@593984790915,Ricardo  Guaman,Este tweet se explica solo... Vamos a pasar #NiUnaMenos al #NiUnoMas RT @Monchiito_: #NiUnoMenos,1094446818019209216,https://twitter.com/Monchiito_/status/1094256246876786694,https://pbs.twimg.com/media/Dy-UQAOWoAEXfaz.jpg,,0,0,Twitter for Android,151,403,2,,10/28/2013,"Machala, Ecuador",Papa de Zoe. Abogado penalista. UMACH-UBA. Liberal. Vocación de servicio público sin ser funcionario,,,View
2/9/2019,@ezzenik,Ezzénik ° Voice ° Music & Talent,#NiUnaMenos #NiUnaMas Cuenta con Nosotr@s #Ezzénik Felipe Villanueva 626 1° piso Col Morelos Toluca Edo de México Tel 344 10 62 Móvil 722 414 53 37 @ezzenik @UniRadio997FM @OFiToluca @CulturArte @BroadwayToluca @TCiegas @TolucaCultural @Quadratin_Edomx @twidecit @TolucaCultural,1094445996644265984,,https://pbs.twimg.com/media/DzBA1B-UwAAzKn0.jpg,,0,1,Twitter Web App,29,86,1,,1/1/2018,"Toluca, Estado de México.",Centro de formación profesional en artes escénicas e interpretativas.,http://www.facebook.com/Ezzenik/,,View
